TIME	MONTH	TEMP	CO2eq	SOLAR	VOLCANIC	SO	NAO	AMO
1894.958333	12	-0.529	300.939	1365.8553	0.000092	0.07	0.94	-0.014633
1895.041667	1	-1.219	301.119	1365.739	0.000075	0.54	-2.61	0.0096
1895.125	2	-1.161	301.119	1365.739	0.000075	0.62	-4.14	0.0096
1895.208333	3	-0.618	301.119	1365.739	0.000058	-0.26	-0.27	0.0096
1895.291667	4	-0.047	301.119	1365.739	0.00005	1.34	0.37	0.0096
1895.375	5	-0.35	301.119	1365.739	0	0.65	0.51	0.0096
1895.458333	6	-0.278	301.119	1365.739	0	-1.26	-0.2	0.0096
1895.541667	7	-0.121	301.119	1365.739	0	-0.75	1.21	0.0096
1895.625	8	-0.185	301.119	1365.739	0	-1.02	1.72	0.0096
1895.708333	9	-0.203	301.119	1365.739	0	-0.52	1.15	0.0096
1895.791667	10	-0.217	301.119	1365.739	0	-0.82	-2.53	0.0096
1895.875	11	-0.463	301.119	1365.739	0	-0.47	1.92	0.0096
1895.958333	12	-0.278	301.119	1365.739	0	-1	0.02	0.0096
1896.041667	1	-0.369	301.308	1365.5581	0	0.07	-0.23	0.015033
1896.125	2	-0.49	301.308	1365.5581	0	0.37	2.33	0.015033
1896.208333	3	-0.93	301.308	1365.5581	0	-0.84	1.39	0.015033
1896.291667	4	-0.834	301.308	1365.5581	0	-1.19	2.54	0.015033
1896.375	5	-0.325	301.308	1365.5581	0	-3.23	-0.89	0.015033
1896.458333	6	-0.03	301.308	1365.5581	0	-2.99	-0.27	0.015033
1896.541667	7	0.091	301.308	1365.5581	0	-1.39	1.23	0.015033
1896.625	8	-0.021	301.308	1365.5581	0	-2.55	-1.02	0.015033
1896.708333	9	-0.069	301.308	1365.5581	0	-1.88	0.6	0.015033
1896.791667	10	0.16	301.308	1365.5581	0	-2.01	-2.77	0.015033
1896.875	11	-0.78	301.308	1365.5581	0	-1.26	-0.55	0.015033
1896.958333	12	-0.329	301.308	1365.5581	0	-1.69	1.86	0.015033
1897.041667	1	-0.873	301.519	1365.4126	0	-1.42	-2.36	0.014108
1897.125	2	-0.842	301.519	1365.4126	0	-0.86	3.32	0.014108
1897.208333	3	-0.968	301.519	1365.4126	0	-2.01	2.31	0.014108
1897.291667	4	0.014	301.519	1365.4126	0	-2	4.28	0.014108
1897.375	5	0.104	301.519	1365.4126	0	-1.59	-0.52	0.014108
1897.458333	6	-0.064	301.519	1365.4126	0	-0.16	-1.42	0.014108
1897.541667	7	0.156	301.519	1365.4126	0	-0.19	-0.05	0.014108
1897.625	8	0.032	301.519	1365.4126	0	-0.11	2.49	0.014108
1897.708333	9	-0.056	301.519	1365.4126	0	0	1.4	0.014108
1897.791667	10	-0.026	301.519	1365.4126	0	0.1	-0.6	0.014108
1897.875	11	-0.477	301.519	1365.4126	0	-0.96	0.02	0.014108
1897.958333	12	-0.512	301.519	1365.4126	0	1.04	1.35	0.014108
1898.041667	1	-0.009	301.806	1365.3899	0.003717	0.65	1.97	-0.004525
1898.125	2	-0.946	301.806	1365.3899	0.006608	0.47	1.9	-0.004525
1898.208333	3	-1.513	301.806	1365.3899	0.009233	2.02	-2.33	-0.004525
1898.291667	4	-0.279	301.806	1365.3899	0.00965	1.34	3.46	-0.004525
1898.375	5	-0.307	301.806	1365.3899	0.00965	-0.11	-0.53	-0.004525
1898.458333	6	-0.007	301.806	1365.3899	0.008883	-0.51	-0.84	-0.004525
1898.541667	7	0.014	301.806	1365.3899	0.007842	0.65	-1.53	-0.004525
1898.625	8	0.027	301.806	1365.3899	0.006917	0.72	3.56	-0.004525
1898.708333	9	-0.003	301.806	1365.3899	0.006108	0.88	-0.17	-0.004525
1898.791667	10	-0.29	301.806	1365.3899	0.005392	0.34	-1.15	-0.004525
1898.875	11	-0.67	301.806	1365.3899	0.00475	0.02	-1.14	-0.004525
1898.958333	12	-0.433	301.806	1365.3899	0.0042	0.42	3.14	-0.004525
1899.041667	1	-0.38	302.174	1365.3381	0.0037	1.31	0.68	-0.014792
1899.125	2	-1.031	302.174	1365.3381	0.003267	0.87	-0.17	-0.014792
1899.208333	3	-0.821	302.174	1365.3381	0.002883	1.38	-1.5	-0.014792
1899.291667	4	-0.053	302.174	1365.3381	0.00255	0.49	0.58	-0.014792
1899.375	5	-0.173	302.174	1365.3381	0.00225	-0.76	-1.03	-0.014792
1899.458333	6	-0.448	302.174	1365.3381	0.001983	-1.43	-0.25	-0.014792
1899.541667	7	-0.123	302.174	1365.3381	0.00175	-0.53	2.46	-0.014792
1899.625	8	-0.005	302.174	1365.3381	0.001542	-1.18	-1.13	-0.014792
1899.708333	9	0.307	302.174	1365.3381	0.001358	-0.19	-0.08	-0.014792
1899.791667	10	0.238	302.174	1365.3381	0.0012	0.74	-0.12	-0.014792
1899.875	11	0.303	302.174	1365.3381	0.001058	1.66	1.94	-0.014792
1899.958333	12	-0.851	302.174	1365.3381	0.000933	-0.44	-0.87	-0.014792
1900.041667	1	-1.176	302.579	1365.3074	0.000825	-0.89	1.38	-0.025492
1900.125	2	-0.346	302.579	1365.3074	0.000725	-0.73	-2.36	-0.025492
1900.208333	3	0.144	302.579	1365.3074	0.00065	-2.95	-3.12	-0.025492
1900.291667	4	-0.011	302.579	1365.3074	0.000575	-2.1	2.61	-0.025492
1900.375	5	0.124	302.579	1365.3074	0.0005	-0.76	-0.57	-0.025492
1900.458333	6	-0.086	302.579	1365.3074	0.000442	3.1	-1.23	-0.025492
1900.541667	7	-0.101	302.579	1365.3074	0.000392	1.02	-0.21	-0.025492
1900.625	8	0.091	302.579	1365.3074	0.000342	0.75	-0.06	-0.025492
1900.708333	9	-0.013	302.579	1365.3074	0.000308	-1.61	0.98	-0.025492
1900.791667	10	0.366	302.579	1365.3074	0.000267	-2.13	-0.57	-0.025492
1900.875	11	-0.411	302.579	1365.3074	0.000233	-0.75	0.65	-0.025492
1900.958333	12	-0.138	302.579	1365.3074	0.000208	-0.73	3.5	-0.025492
1901.041667	1	-0.661	303.038	1365.2292	0.000183	-0.09	0.98	-0.043342
1901.125	2	-0.31	303.038	1365.2292	0.000167	0.21	-2.58	-0.043342
1901.208333	3	0.164	303.038	1365.2292	0.00015	0.88	-0.91	-0.043342
1901.291667	4	0.18	303.038	1365.2292	0.000125	0.64	2.53	-0.043342
1901.375	5	-0.001	303.038	1365.2292	0.000108	0.08	-0.71	-0.043342
1901.458333	6	-0.009	303.038	1365.2292	0	2.3	0.21	-0.043342
1901.541667	7	0.091	303.038	1365.2292	0	1.51	-1.83	-0.043342
1901.625	8	0.149	303.038	1365.2292	0	0.8	1.14	-0.043342
1901.708333	9	-0.012	303.038	1365.2292	0	-1.58	-0.09	-0.043342
1901.791667	10	-0.32	303.038	1365.2292	0	-2.69	-0.47	-0.043342
1901.875	11	-0.266	303.038	1365.2292	0	-0.95	-1.73	-0.043342
1901.958333	12	-0.484	303.038	1365.2292	0	-0.32	-1.38	-0.043342
1902.041667	1	-0.271	303.538	1365.2378	0	1.68	1.41	-0.076883
1902.125	2	0.194	303.538	1365.2378	0	-0.28	-1.4	-0.076883
1902.208333	3	-0.473	303.538	1365.2378	0	1.1	0.5	-0.076883
1902.291667	4	-0.306	303.538	1365.2378	0	1.15	-1.14	-0.076883
1902.375	5	-0.232	303.538	1365.2378	0	1.41	0.54	-0.076883
1902.458333	6	-0.1	303.538	1365.2378	0	0.24	-3.25	-0.076883
1902.541667	7	0.043	303.538	1365.2378	0	0.21	-1.24	-0.076883
1902.625	8	-0.058	303.538	1365.2378	0	-1.09	-0.18	-0.076883
1902.708333	9	-0.073	303.538	1365.2378	0	-1.76	-1.51	-0.076883
1902.791667	10	-0.372	303.538	1365.2378	0.003667	-0.77	-0.12	-0.076883
1902.875	11	-0.992	303.538	1365.2378	0.017975	-0.26	-0.09	-0.076883
1902.958333	12	-1.084	303.538	1365.2378	0.02845	-0.45	1.27	-0.076883
1903.041667	1	-0.193	304.046	1365.4479	0.038942	-1.1	1.28	-0.097158
1903.125	2	0.2	304.046	1365.4479	0.049425	-1.11	4.86	-0.097158
1903.208333	3	-0.372	304.046	1365.4479	0.059475	1.8	4.05	-0.097158
1903.291667	4	-0.457	304.046	1365.4479	0.069242	2.18	-0.79	-0.097158
1903.375	5	-0.415	304.046	1365.4479	0.078717	0.92	0.14	-0.097158
1903.458333	6	-0.475	304.046	1365.4479	0.083575	-0.22	-2.8	-0.097158
1903.541667	7	-0.197	304.046	1365.4479	0.083242	0.6	0.43	-0.097158
1903.625	8	-0.276	304.046	1365.4479	0.082708	-0.15	3.67	-0.097158
1903.708333	9	-0.415	304.046	1365.4479	0.080175	0.81	0.22	-0.097158
1903.791667	10	-0.566	304.046	1365.4479	0.074075	0.3	-0.55	-0.097158
1903.875	11	-0.738	304.046	1365.4479	0.068167	-0.05	1.04	-0.097158
1903.958333	12	-0.847	304.046	1365.4479	0.0627	1.66	-1.09	-0.097158
1904.041667	1	-1.066	304.587	1365.718	0.057683	1.39	2.24	-0.123458
1904.125	2	-0.943	304.587	1365.718	0.053067	1.53	1.21	-0.123458
1904.208333	3	-0.907	304.587	1365.718	0.048817	0.89	-0.7	-0.123458
1904.291667	4	-0.663	304.587	1365.718	0.044925	3.64	2.64	-0.123458
1904.375	5	-0.482	304.587	1365.718	0.041342	1	1.75	-0.123458
1904.458333	6	-0.454	304.587	1365.718	0.038042	-1.01	-0.87	-0.123458
1904.541667	7	-0.409	304.587	1365.718	0.034983	-0.87	-0.04	-0.123458
1904.625	8	-0.248	304.587	1365.718	0.0322	-0.11	0.61	-0.123458
1904.708333	9	-0.562	304.587	1365.718	0.029625	-0.01	-0.43	-0.123458
1904.791667	10	-0.486	304.587	1365.718	0.027258	-0.11	0.04	-0.123458
1904.875	11	-0.06	304.587	1365.718	0.025058	-1.81	0.07	-0.123458
1904.958333	12	-0.444	304.587	1365.718	0.023075	0.18	0.88	-0.123458
1905.041667	1	-0.509	305.179	1365.5291	0.021233	-1.08	1.81	-0.157775
1905.125	2	-1.468	305.179	1365.5291	0.019525	-1.84	2.09	-0.157775
1905.208333	3	-0.784	305.179	1365.5291	0.017967	-3.51	2.23	-0.157775
1905.291667	4	-0.591	305.179	1365.5291	0.016533	-3.05	-1.17	-0.157775
1905.375	5	-0.224	305.179	1365.5291	0.015217	-1.68	-0.72	-0.157775
1905.458333	6	-0.258	305.179	1365.5291	0.013992	-2.29	-2.29	-0.157775
1905.541667	7	-0.1	305.179	1365.5291	0.012875	-2.11	-0.05	-0.157775
1905.625	8	-0.106	305.179	1365.5291	0.011842	-0.96	0.97	-0.157775
1905.708333	9	-0.105	305.179	1365.5291	0.0109	-0.7	-0.19	-0.157775
1905.791667	10	-0.159	305.179	1365.5291	0.010042	-0.83	-3.1	-0.157775
1905.875	11	-0.004	305.179	1365.5291	0.009217	-1.81	-0.25	-0.157775
1905.958333	12	-0.422	305.179	1365.5291	0.008483	-1.57	1.85	-0.157775
1906.041667	1	-0.552	305.797	1365.7255	0.007808	-0.43	2.64	-0.187775
1906.125	2	-0.979	305.797	1365.7255	0.007183	-0.88	1.26	-0.187775
1906.208333	3	-0.51	305.797	1365.7255	0.006617	-0.56	-0.25	-0.187775
1906.291667	4	0.33	305.797	1365.7255	0.006067	-0.84	1.67	-0.187775
1906.375	5	0.119	305.797	1365.7255	0.005583	-1.03	-1.75	-0.187775
1906.458333	6	0.086	305.797	1365.7255	0.005158	-0.71	-1.68	-0.187775
1906.541667	7	0.002	305.797	1365.7255	0.004742	0.68	1.29	-0.187775
1906.625	8	0.037	305.797	1365.7255	0.004342	1.43	0.38	-0.187775
1906.708333	9	-0.111	305.797	1365.7255	0.004008	1.75	-1.33	-0.187775
1906.791667	10	0.041	305.797	1365.7255	0.003692	0.81	0.4	-0.187775
1906.875	11	-0.773	305.797	1365.7255	0.0034	1.95	0.7	-0.187775
1906.958333	12	0.043	305.797	1365.7255	0.003117	0.3	0.03	-0.187775
1907.041667	1	-0.883	306.395	1365.6097	0.002875	0.56	1.58	-0.200225
1907.125	2	-1.259	306.395	1365.6097	0.002633	-0.23	1.22	-0.200225
1907.208333	3	-0.83	306.395	1365.6097	0.002425	-0.32	2.41	-0.200225
1907.291667	4	-0.724	306.395	1365.6097	0.006967	-0.84	1.08	-0.200225
1907.375	5	-0.846	306.395	1365.6097	0.012658	-0.57	-1.42	-0.200225
1907.458333	6	-0.629	306.395	1365.6097	0.018325	0.45	0.76	-0.200225
1907.541667	7	-0.487	306.395	1365.6097	0.021308	-0.03	-0.55	-0.200225
1907.625	8	-0.338	306.395	1365.6097	0.021083	-1.05	2.22	-0.200225
1907.708333	9	-0.251	306.395	1365.6097	0.019483	-0.07	0.24	-0.200225
1907.791667	10	-0.057	306.395	1365.6097	0.016658	-0.43	-1.59	-0.200225
1907.875	11	-1.064	306.395	1365.6097	0.014708	-0.58	-0.41	-0.200225
1907.958333	12	-0.824	306.395	1365.6097	0.012967	0.65	1.18	-0.200225
1908.041667	1	-0.424	306.979	1365.6748	0.01145	-0.99	0.64	-0.219533
1908.125	2	-0.562	306.979	1365.6748	0.0101	0.84	1.98	-0.219533
1908.208333	3	-1.234	306.979	1365.6748	0.008917	-0.41	0.74	-0.219533
1908.291667	4	-0.408	306.979	1365.6748	0.007867	1.02	-1.75	-0.219533
1908.375	5	-0.103	306.979	1365.6748	0.006942	0.18	1.92	-0.219533
1908.458333	6	-0.11	306.979	1365.6748	0.006125	-0.63	0.83	-0.219533
1908.541667	7	-0.025	306.979	1365.6748	0.0054	1.43	0.09	-0.219533
1908.625	8	-0.304	306.979	1365.6748	0.004775	0.2	0.6	-0.219533
1908.708333	9	0.021	306.979	1365.6748	0.0042	1.67	0.98	-0.219533
1908.791667	10	-0.441	306.979	1365.6748	0.003717	0.72	0.24	-0.219533
1908.875	11	-1.014	306.979	1365.6748	0.003283	0.09	-0.21	-0.219533
1908.958333	12	-0.798	306.979	1365.6748	0.0029	-0.71	1.47	-0.219533
1909.041667	1	-1.33	307.571	1365.5642	0.00255	-0.3	1.82	-0.213617
1909.125	2	-0.658	307.571	1365.5642	0.00225	-0.4	-0.54	-0.213617
1909.208333	3	-0.773	307.571	1365.5642	0.001992	-0.15	-2.09	-0.213617
1909.291667	4	-0.714	307.571	1365.5642	0.00175	-1.78	0.06	-0.213617
1909.375	5	-0.633	307.571	1365.5642	0.00155	0.07	-0.92	-0.213617
1909.458333	6	-0.448	307.571	1365.5642	0.001367	2.63	-1.35	-0.213617
1909.541667	7	-0.158	307.571	1365.5642	0.0012	1.08	2.59	-0.213617
1909.625	8	0.081	307.571	1365.5642	0.001067	0.89	2.35	-0.213617
1909.708333	9	-0.122	307.571	1365.5642	0.000942	0.06	-1.29	-0.213617
1909.791667	10	-0.102	307.571	1365.5642	0.000833	0.2	0.59	-0.213617
1909.875	11	-0.059	307.571	1365.5642	0.000725	0.74	-1.97	-0.213617
1909.958333	12	-0.601	307.571	1365.5642	0.00065	0.41	-0.48	-0.213617
1910.041667	1	-0.405	308.156	1365.4309	0.000575	0.6	2.57	-0.1838
1910.125	2	-0.617	308.156	1365.4309	0.0005	1.42	3.85	-0.1838
1910.208333	3	-0.871	308.156	1365.4309	0.000442	1.25	0.55	-0.1838
1910.291667	4	-0.212	308.156	1365.4309	0.000392	0.39	0.08	-0.1838
1910.375	5	-0.23	308.156	1365.4309	0.000342	0.09	-1.5	-0.1838
1910.458333	6	-0.265	308.156	1365.4309	0.000308	2.49	-1.07	-0.1838
1910.541667	7	0.072	308.156	1365.4309	0.000267	2.07	-1.64	-0.1838
1910.625	8	0.026	308.156	1365.4309	0.000233	0.89	0.31	-0.1838
1910.708333	9	-0.214	308.156	1365.4309	0.000075	1.46	-1.15	-0.1838
1910.791667	10	-0.297	308.156	1365.4309	0	1.04	-1.56	-0.1838
1910.875	11	-0.992	308.156	1365.4309	0	1.74	-0.87	-0.1838
1910.958333	12	-1.118	308.156	1365.4309	0	1.66	-0.1	-0.1838
1911.041667	1	-0.959	308.708	1365.3473	0	0.3	0.82	-0.183925
1911.125	2	-0.914	308.708	1365.3473	0	0.01	2.05	-0.183925
1911.208333	3	-1.069	308.708	1365.3473	0	0.22	-1.4	-0.183925
1911.291667	4	-0.343	308.708	1365.3473	0	0.05	-0.24	-0.183925
1911.375	5	-0.419	308.708	1365.3473	0	-0.74	0.79	-0.183925
1911.458333	6	-0.369	308.708	1365.3473	0	-1.55	0.42	-0.183925
1911.541667	7	-0.148	308.708	1365.3473	0	-1.26	0.54	-0.183925
1911.625	8	-0.179	308.708	1365.3473	0	-1.41	0.13	-0.183925
1911.708333	9	-0.287	308.708	1365.3473	0	-0.88	1.53	-0.183925
1911.791667	10	-0.033	308.708	1365.3473	0	-1.3	-1.88	-0.183925
1911.875	11	-0.34	308.708	1365.3473	0	-0.81	-0.05	-0.183925
1911.958333	12	-0.467	308.708	1365.3473	0	-0.27	3.02	-0.183925
1912.041667	1	-0.349	309.247	1365.301	0	-1.11	-0.91	-0.188992
1912.125	2	-0.002	309.247	1365.301	0	-1.83	-0.17	-0.188992
1912.208333	3	-0.995	309.247	1365.301	0	-1.14	2.22	-0.188992
1912.291667	4	-0.018	309.247	1365.301	0	-2.27	-0.1	-0.188992
1912.375	5	0.032	309.247	1365.301	0.000917	-1.12	1.7	-0.188992
1912.458333	6	-0.002	309.247	1365.301	0.016617	-0.99	-0.98	-0.188992
1912.541667	7	-0.503	309.247	1365.301	0.037433	-0.05	-1.42	-0.188992
1912.625	8	-0.609	309.247	1365.301	0.058683	-0.94	0.07	-0.188992
1912.708333	9	-0.717	309.247	1365.301	0.0665	-0.4	-2.51	-0.188992
1912.791667	10	-0.86	309.247	1365.301	0.0665	-0.97	0.42	-0.188992
1912.875	11	-0.69	309.247	1365.301	0.064842	0.12	1.21	-0.188992
1912.958333	12	-0.743	309.247	1365.301	0.059667	-1.01	3	-0.188992
1913.041667	1	-0.607	309.8	1365.3175	0.05295	-0.41	1.83	-0.201858
1913.125	2	-0.882	309.8	1365.3175	0.04575	-0.63	1.19	-0.201858
1913.208333	3	-0.841	309.8	1365.3175	0.040375	0.01	2.73	-0.201858
1913.291667	4	-0.243	309.8	1365.3175	0.035625	-0.79	1.99	-0.201858
1913.375	5	-0.433	309.8	1365.3175	0.031442	-0.56	0.38	-0.201858
1913.458333	6	-0.359	309.8	1365.3175	0.027742	-0.6	1.03	-0.201858
1913.541667	7	-0.099	309.8	1365.3175	0.024492	-0.12	-0.99	-0.201858
1913.625	8	0.001	309.8	1365.3175	0.021617	-0.92	0.65	-0.201858
1913.708333	9	-0.182	309.8	1365.3175	0.019067	-0.95	-2.7	-0.201858
1913.791667	10	-0.142	309.8	1365.3175	0.016825	-1.02	-1.48	-0.201858
1913.875	11	-0.219	309.8	1365.3175	0.014858	-1.25	4.62	-0.201858
1913.958333	12	0.166	309.8	1365.3175	0.013108	-0.89	1.23	-0.201858
1914.041667	1	0.714	310.331	1365.3844	0.011567	-0.74	0.58	-0.2066
1914.125	2	0.001	310.331	1365.3844	0.0102	0.18	2.45	-0.2066
1914.208333	3	-0.394	310.331	1365.3844	0.009	0.88	1.72	-0.2066
1914.291667	4	-0.185	310.331	1365.3844	0.00795	-2.27	2.08	-0.2066
1914.375	5	0.078	310.331	1365.3844	0.007008	-1.21	2.19	-0.2066
1914.458333	6	0.092	310.331	1365.3844	0.006192	-2.64	0.57	-0.2066
1914.541667	7	0.085	310.331	1365.3844	0.005467	-0.97	-1.11	-0.2066
1914.625	8	0.02	310.331	1365.3844	0.004825	-1.84	0.97	-0.2066
1914.708333	9	-0.041	310.331	1365.3844	0.00425	-1.47	0.43	-0.2066
1914.791667	10	0.134	310.331	1365.3844	0.003758	-0.73	-1.1	-0.2066
1914.875	11	-0.472	310.331	1365.3844	0.003308	-0.47	-1.41	-0.2066
1914.958333	12	-0.222	310.331	1365.3844	0.002925	0.17	2.23	-0.2066
1915.041667	1	-0.431	310.841	1365.689	0.002583	-2.71	0.08	-0.2152
1915.125	2	-0.131	310.841	1365.689	0.002275	-0.59	1.82	-0.2152
1915.208333	3	-0.291	310.841	1365.689	0.002008	-2.49	-1.91	-0.2152
1915.291667	4	0.402	310.841	1365.689	0.001775	-1.49	2.91	-0.2152
1915.375	5	0.322	310.841	1365.689	0.001567	1.22	-2.47	-0.2152
1915.458333	6	-0.079	310.841	1365.689	0.001383	2.68	-2.3	-0.2152
1915.541667	7	0.219	310.841	1365.689	0.001225	2.53	-1.19	-0.2152
1915.625	8	0.099	310.841	1365.689	0.001075	1.3	-1.29	-0.2152
1915.708333	9	-0.044	310.841	1365.689	0.00095	1.34	-1.94	-0.2152
1915.791667	10	-0.25	310.841	1365.689	0.000833	0.95	-0.99	-0.2152
1915.875	11	0.019	310.841	1365.689	0.000258	-1.74	-2.51	-0.2152
1915.958333	12	-0.14	310.841	1365.689	0	0.99	-0.65	-0.2152
1916.041667	1	-0.036	311.382	1365.899	0.003967	0.56	3.82	-0.215742
1916.125	2	-0.384	311.382	1365.899	0.007608	-0.52	2.03	-0.215742
1916.208333	3	-0.521	311.382	1365.899	0.01115	-0.83	-3.84	-0.215742
1916.291667	4	-0.231	311.382	1365.899	0.01215	0.01	0.77	-0.215742
1916.375	5	-0.206	311.382	1365.899	0.01215	0.43	-0.72	-0.215742
1916.458333	6	-0.44	311.382	1365.899	0.011183	0.75	-3.03	-0.215742
1916.541667	7	-0.19	311.382	1365.899	0.009883	2.57	-0.69	-0.215742
1916.625	8	-0.101	311.382	1365.899	0.008708	1.51	-0.57	-0.215742
1916.708333	9	-0.194	311.382	1365.899	0.007692	0.42	-2.59	-0.215742
1916.791667	10	-0.17	311.382	1365.899	0.006783	0.36	2.2	-0.215742
1916.875	11	-0.663	311.382	1365.899	0.005992	0.77	-0.58	-0.215742
1916.958333	12	-1.345	311.382	1365.899	0.005283	1.62	-1.8	-0.215742
1917.041667	1	-0.515	311.954	1366.048	0.004658	0.46	-3.08	-0.224808
1917.125	2	-0.834	311.954	1366.048	0.004125	0.98	-1.59	-0.224808
1917.208333	3	-0.914	311.954	1366.048	0.003625	1.86	-0.21	-0.224808
1917.291667	4	-0.422	311.954	1366.048	0.003208	2.58	-0.92	-0.224808
1917.375	5	-0.788	311.954	1366.048	0.002825	2.4	-1.59	-0.224808
1917.458333	6	-0.464	311.954	1366.048	0.0025	2.39	0.81	-0.224808
1917.541667	7	0.016	311.954	1366.048	0.0022	2.83	-0.21	-0.224808
1917.625	8	-0.231	311.954	1366.048	0.00195	3.48	-0.39	-0.224808
1917.708333	9	-0.187	311.954	1366.048	0.001725	2.84	2.47	-0.224808
1917.791667	10	-0.674	311.954	1366.048	0.001517	1.51	0.94	-0.224808
1917.875	11	-0.407	311.954	1366.048	0.001333	1.93	1.98	-0.224808
1917.958333	12	-1.408	311.954	1366.048	0.001175	2.4	-2.8	-0.224808
1918.041667	1	-0.87	312.512	1366.0096	0.001042	1.46	-0.48	-0.218317
1918.125	2	-0.844	312.512	1366.0096	0.000917	1.58	3.87	-0.218317
1918.208333	3	-0.525	312.512	1366.0096	0.000808	-0.39	0.37	-0.218317
1918.291667	4	-0.617	312.512	1366.0096	0.000717	2.07	-1.91	-0.218317
1918.375	5	-0.65	312.512	1366.0096	0.000625	1.09	0.23	-0.218317
1918.458333	6	-0.464	312.512	1366.0096	0.00055	-0.78	1.31	-0.218317
1918.541667	7	-0.274	312.512	1366.0096	0.000492	-1.38	-1.97	-0.218317
1918.625	8	-0.241	312.512	1366.0096	0.000433	-0.64	1.76	-0.218317
1918.708333	9	-0.008	312.512	1366.0096	0.000383	-0.85	-0.17	-0.218317
1918.791667	10	0.264	312.512	1366.0096	0.000342	-0.62	0.56	-0.218317
1918.875	11	-0.577	312.512	1366.0096	0.000292	0.02	0.26	-0.218317
1918.958333	12	-0.923	312.512	1366.0096	0.000267	-1	2.32	-0.218317
1919.041667	1	-0.409	313.047	1365.7802	0.000233	-1.62	-0.01	-0.204425
1919.125	2	-0.432	313.047	1365.7802	0.000208	-1.19	-0.49	-0.204425
1919.208333	3	-0.582	313.047	1365.7802	0.000183	-1.57	-0.25	-0.204425
1919.291667	4	0.249	313.047	1365.7802	0.000158	-0.37	1.72	-0.204425
1919.375	5	-0.259	313.047	1365.7802	0.000142	-0.96	1.35	-0.204425
1919.458333	6	-0.184	313.047	1365.7802	0	-1.46	1.86	-0.204425
1919.541667	7	-0.017	313.047	1365.7802	0	-0.87	-1.33	-0.204425
1919.625	8	0.093	313.047	1365.7802	0	-0.9	4.03	-0.204425
1919.708333	9	0.024	313.047	1365.7802	0	-0.59	-1.27	-0.204425
1919.791667	10	0.085	313.047	1365.7802	0	-1.25	-2.24	-0.204425
1919.875	11	-0.785	313.047	1365.7802	0	-1.23	-2.07	-0.204425
1919.958333	12	-0.524	313.047	1365.7802	0	-1.12	2.86	-0.204425
1920.041667	1	0.161	313.601	1365.6178	0	0.18	2.84	-0.229608
1920.125	2	-0.529	313.601	1365.6178	0	-0.29	1.39	-0.229608
1920.208333	3	-0.093	313.601	1365.6178	0	-0.63	3.08	-0.229608
1920.291667	4	0.083	313.601	1365.6178	0	-0.1	0.09	-0.229608
1920.375	5	-0.11	313.601	1365.6178	0	-0.4	0.76	-0.229608
1920.458333	6	-0.264	313.601	1365.6178	0	0.4	-1.62	-0.229608
1920.541667	7	-0.014	313.601	1365.6178	0	0.92	1.87	-0.229608
1920.625	8	-0.081	313.601	1365.6178	0	0.44	-1.22	-0.229608
1920.708333	9	-0.221	313.601	1365.6178	0	0.47	0.41	-0.229608
1920.791667	10	-0.311	313.601	1365.6178	0	-0.69	-1.15	-0.229608
1920.875	11	-0.725	313.601	1365.6178	0	-0.19	1.48	-0.229608
1920.958333	12	-1.173	313.601	1365.6178	0	0.99	-0.46	-0.229608
1921.041667	1	0.267	314.204	1365.5127	0.003467	1.09	3.2	-0.213283
1921.125	2	-0.182	314.204	1365.5127	0.005608	0.58	0.07	-0.213283
1921.208333	3	-0.28	314.204	1365.5127	0.007117	1.07	2.68	-0.213283
1921.291667	4	0.08	314.204	1365.5127	0.00715	-1.28	-0.09	-0.213283
1921.375	5	0.063	314.204	1365.5127	0.00705	-0.01	-0.64	-0.213283
1921.458333	6	0.004	314.204	1365.5127	0.006308	4.07	-1.6	-0.213283
1921.541667	7	0.141	314.204	1365.5127	0.005575	0.29	-0.41	-0.213283
1921.625	8	-0.191	314.204	1365.5127	0.004925	-0.88	-0.65	-0.213283
1921.708333	9	-0.113	314.204	1365.5127	0.004333	0.46	-1.43	-0.213283
1921.791667	10	-0.053	314.204	1365.5127	0.003833	0.97	-0.22	-0.213283
1921.875	11	-0.447	314.204	1365.5127	0.003383	0.76	-1.22	-0.213283
1921.958333	12	-0.152	314.204	1365.5127	0.002975	0.81	2.18	-0.213283
1922.041667	1	-0.547	314.809	1365.3948	0.002633	0.78	0.64	-0.174217
1922.125	2	-0.854	314.809	1365.3948	0.002325	0.77	2.97	-0.174217
1922.208333	3	-0.205	314.809	1365.3948	0.00205	0.48	-0.23	-0.174217
1922.291667	4	0.133	314.809	1365.3948	0.0018	-0.69	0.8	-0.174217
1922.375	5	-0.126	314.809	1365.3948	0.0016	-0.76	2.36	-0.174217
1922.458333	6	-0.089	314.809	1365.3948	0.001408	0.45	0.79	-0.174217
1922.541667	7	-0.035	314.809	1365.3948	0.00125	0.23	1.79	-0.174217
1922.625	8	-0.175	314.809	1365.3948	0.0011	-0.28	0.09	-0.174217
1922.708333	9	-0.241	314.809	1365.3948	0.000967	0.46	-0.43	-0.174217
1922.791667	10	-0.295	314.809	1365.3948	0.000858	0.55	-3.95	-0.174217
1922.875	11	-0.29	314.809	1365.3948	0.00075	0.76	-0.05	-0.174217
1922.958333	12	-0.222	314.809	1365.3948	0.000675	1.21	1.47	-0.174217
